shot_idx,shot_serial,shot_start_time,GlobalImagingVariables2.ThirdSpinBlowOutPulseDetuning,GlobalScienceChamberEvaporationVariables2.AccordionCompressionDimplePower,GlobalPulseVariables2.LatticeMicrowaveFrequency,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampWaitTime,GlobalLatticeVariables2.PhysicsSplitYInitialPower,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionInitialPower,GlobalLatticeVariables2.LoadingGradientDimpleLoadingPower,GlobalLatticeVariables2.LatticeFreezeRampTime,GlobalLatticeVariables2.DMDModulationFrequency,GlobalImagingVariables2.SpinBlowNorthwestPower,GlobalLatticeVariables2.ImagingLatticeFreezeTime,GlobalLatticeVariables2.LoadWithDmd1RampUpTime,GlobalImagingVariables2.SecondSpinBlowOutPulseOneHalfExtAmplitude,GlobalLatticeVariables2.UnloadLatticeYPower,GlobalLatticeVariables2.SecondDMD1RampTime,GlobalLatticeVariables2.LatticeFreezeVerticalPower,LocalVariables.XbarFrequency,LocalVariables.ScanID4,GlobalLatticeVariables2.FourthDMD0RampPower,GlobalLatticeVariables2.IsRoundTripReloading,GlobalImagingVariables2.FifthSpinBlowOutPulseDetuning,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampDelayTime,GlobalLatticeVariables2.LoadWithDmd1InitialPower,GlobalLatticeVariables2.LoadingGradientRadialLoadingField,GlobalLatticeVariables2.PhysicsSplitXbarRampTime,LocalVariables.ShotTypeID,GlobalMotVariables2.MotDetuningCompressed,GlobalLatticeVariables2.Dmd1ModPattern,GlobalLatticeVariables2.CleanupBandInsulatorRampTime,GlobalLatticeVariables2.IsNematicLatticeModulation,GlobalLatticeVariables2.CleanupBandInsulatorWaitTime,GlobalImagingVariables2.SecondSpinBlowOutPulseDetuning,GlobalLatticeVariables2.FinalStateGradientCurrent,GlobalLatticeVariables2.DMDModulationTime,GlobalLatticeVariables2.PhysicsSplitRadialLoadingField,GlobalLatticeVariables2.ReloadLatticeRampTime,LocalVariables.ScanID2,GlobalImagingVariables2.SecondSpinBlowOutPulseThreeHalvesExtAmplitude,GlobalLatticeVariables2.SecondDMD1RampPower,GlobalMotVariables2.MotExtAmplitudeCompressed,GlobalLatticeVariables2.CleanupBandInsulatorDmd1Power,LocalVariables.ImagingBlowOutID,GlobalLatticeVariables2.NematicLatticeModulationXbarPhase,GlobalLatticeVariables2.LoadingGradientNorthwestInitialPower,LocalVariables.DMDID2,GlobalPulseVariables2.LatticeMicrowaveDuration,LocalVariables.ScanID5,GlobalLatticeVariables2.LatticeFreezePhysicsNorthwestPower,GlobalLatticeVariables2.NematicLatticeModulationFrequency,GlobalLatticeVariables2.UnloadLatticeDMD1Power,GlobalImagingVariables2.FourthSpinBlowOutPulseDetuning,LocalVariables.DMDID,GlobalLatticeVariables2.isUnloadReloadBI,GlobalScienceChamberEvaporationVariables2.AllDipoleEvaporationRedSheetFinalPower,GlobalLatticeVariables2.CleanupBandInsulatorAccordionPower,GlobalLatticeVariables2.CleanupBandInsulatorGradientCurrent,GlobalLatticeVariables2.ThirdDMD1RampPower,GlobalLatticeVariables2.UnloadLatticeXPower,GlobalImagingVariables2.SecondSpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.UnloadLatticeRampTime,GlobalLatticeVariables2.LoadingGradientLatticeHoldingTime,GlobalLatticeVariables2.PhysicsSplitFieldRampDelayTime,GlobalImagingVariables2.SpinBlowOutPulseDetuning,GlobalLatticeVariables2.IsDMDLatticeModulation,GlobalLatticeVariables2.Dmd1PatternFilename,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationDimpleFinalPower,GlobalLatticeVariables2.DMDModulationPreHoldTime,GlobalLatticeVariables2.NematicLatticeModulationPreHoldTime,GlobalLatticeVariables2.IsImageBIFormation,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionFinalPower,GlobalLatticeVariables2.LatticeDMDPreQuenchHoldTime,GlobalLatticeVariables2.Dmd0SecondPatternFilename,GlobalLatticeVariables2.NematicLatticeModulationTime,GlobalLatticeVariables2.DMDModulationOffset,GlobalLatticeVariables2.CleanupBandInsulatorGradientRampTime,GlobalMotVariables2.MotRepumpExtAmplitudeCompressed,GlobalLatticeVariables2.LoadWithDmd0InitialPower,GlobalImagingVariables2.SpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.isImageExpandedCheckerboard,GlobalLatticeVariables2.LatticeFreezeNorthwestPower,GlobalLatticeVariables2.DMDModulationAmplitude,GlobalImagingVariables2.SecondSpinBlowOutPulseMagneticField,GlobalLatticeVariables2.PhysicsSplitXbarInitialPower,GlobalLatticeVariables2.NematicLatticeModulationPostHoldTime,GlobalLatticeVariables2.BandGapMeasurementModulationFrequency,LocalVariables.ScanID3
10,10,2025/10/12 22:43:10,932600000.0,0.3,228200000.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.0,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,10.0,-6000000.0,0.0,0.2,0,0.03,300000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,0.0,0.0,0.05,0.0,0.001,0.0,1.0,200.0,0.0225,854000000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,450000000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_8p.pkl',0.03,0.0,0.03,0.48,0.032,4.9999999999999996e-06,0,1.3,0.0,500.0,0.174746,0.0,100000.0,0.0
11,11,2025/10/12 22:43:25,1088300000.0,0.3,83506780.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.7,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,11.0,-6000000.0,0.0,0.2,0,0.03,766000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,1.0,0.0,0.05,0.0,0.04,0.0,1.0,200.0,0.0225,1010900000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,605500000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_8p.pkl',0.03,0.0,0.03,0.48,0.032,9.999999999999999e-06,0,1.3,0.0,610.0,0.174746,0.0,100000.0,0.0
12,12,2025/10/12 22:43:42,932600000.0,0.3,228200000.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.0,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,12.0,-6000000.0,0.0,0.2,0,0.03,300000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,0.0,0.0,0.05,0.0,0.001,0.0,1.0,200.0,0.0225,854000000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,450000000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_10n.pkl',0.03,0.0,0.03,0.48,0.032,4.9999999999999996e-06,0,1.3,0.0,500.0,0.174746,0.0,100000.0,0.0
13,13,2025/10/12 22:43:57,1088300000.0,0.3,83506780.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.7,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,13.0,-6000000.0,0.0,0.2,0,0.03,766000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,1.0,0.0,0.05,0.0,0.04,0.0,1.0,200.0,0.0225,1010900000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,605500000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_10n.pkl',0.03,0.0,0.03,0.48,0.032,9.999999999999999e-06,0,1.3,0.0,610.0,0.174746,0.0,100000.0,0.0
14,14,2025/10/12 22:44:14,932600000.0,0.3,228200000.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.0,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,14.0,-6000000.0,0.0,0.2,0,0.03,300000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,0.0,0.0,0.05,0.0,0.001,0.0,1.0,200.0,0.0225,854000000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,450000000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_10p.pkl',0.03,0.0,0.03,0.48,0.032,4.9999999999999996e-06,0,1.3,0.0,500.0,0.174746,0.0,100000.0,0.0
15,15,2025/10/12 22:44:29,1088300000.0,0.3,83506780.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.7,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,15.0,-6000000.0,0.0,0.2,0,0.03,766000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,1.0,0.0,0.05,0.0,0.04,0.0,1.0,200.0,0.0225,1010900000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,605500000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_10p.pkl',0.03,0.0,0.03,0.48,0.032,9.999999999999999e-06,0,1.3,0.0,610.0,0.174746,0.0,100000.0,0.0
16,16,2025/10/12 22:44:46,932600000.0,0.3,228200000.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.0,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,16.0,-6000000.0,0.0,0.2,0,0.03,300000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,0.0,0.0,0.05,0.0,0.001,0.0,1.0,200.0,0.0225,854000000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,450000000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_12n.pkl',0.03,0.0,0.03,0.48,0.032,4.9999999999999996e-06,0,1.3,0.0,500.0,0.174746,0.0,100000.0,0.0
17,17,2025/10/12 22:45:01,1088300000.0,0.3,83506780.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.7,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,17.0,-6000000.0,0.0,0.2,0,0.03,766000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,1.0,0.0,0.05,0.0,0.04,0.0,1.0,200.0,0.0225,1010900000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,605500000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_12n.pkl',0.03,0.0,0.03,0.48,0.032,9.999999999999999e-06,0,1.3,0.0,610.0,0.174746,0.0,100000.0,0.0
18,18,2025/10/12 22:45:18,932600000.0,0.3,228200000.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.0,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,18.0,-6000000.0,0.0,0.2,0,0.03,300000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,0.0,0.0,0.05,0.0,0.001,0.0,1.0,200.0,0.0225,854000000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,450000000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_12p.pkl',0.03,0.0,0.03,0.48,0.032,4.9999999999999996e-06,0,1.3,0.0,500.0,0.174746,0.0,100000.0,0.0
19,19,2025/10/12 22:45:33,1088300000.0,0.3,83506780.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.7,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,19.0,-6000000.0,0.0,0.2,0,0.03,766000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,1.0,0.0,0.05,0.0,0.04,0.0,1.0,200.0,0.0225,1010900000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,605500000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_12p.pkl',0.03,0.0,0.03,0.48,0.032,9.999999999999999e-06,0,1.3,0.0,610.0,0.174746,0.0,100000.0,0.0
20,20,2025/10/12 22:45:50,932600000.0,0.3,228200000.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.0,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,20.0,-6000000.0,0.0,0.2,0,0.03,300000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,0.0,0.0,0.05,0.0,0.001,0.0,1.0,200.0,0.0225,854000000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,450000000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_16n.pkl',0.03,0.0,0.03,0.48,0.032,4.9999999999999996e-06,0,1.3,0.0,500.0,0.174746,0.0,100000.0,0.0
21,21,2025/10/12 22:46:05,1088300000.0,0.3,83506780.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.7,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,21.0,-6000000.0,0.0,0.2,0,0.03,766000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,1.0,0.0,0.05,0.0,0.04,0.0,1.0,200.0,0.0225,1010900000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,605500000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_16n.pkl',0.03,0.0,0.03,0.48,0.032,9.999999999999999e-06,0,1.3,0.0,610.0,0.174746,0.0,100000.0,0.0
22,22,2025/10/12 22:46:22,932600000.0,0.3,228200000.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.0,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,22.0,-6000000.0,0.0,0.2,0,0.03,300000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,0.0,0.0,0.05,0.0,0.001,0.0,1.0,200.0,0.0225,854000000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,450000000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_16p.pkl',0.03,0.0,0.03,0.48,0.032,4.9999999999999996e-06,0,1.3,0.0,500.0,0.174746,0.0,100000.0,0.0
23,23,2025/10/12 22:46:37,1088300000.0,0.3,83506780.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.7,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,23.0,-6000000.0,0.0,0.2,0,0.03,766000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,1.0,0.0,0.05,0.0,0.04,0.0,1.0,200.0,0.0225,1010900000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,605500000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_16p.pkl',0.03,0.0,0.03,0.48,0.032,9.999999999999999e-06,0,1.3,0.0,610.0,0.174746,0.0,100000.0,0.0
24,24,2025/10/12 22:46:54,932600000.0,0.3,228200000.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.0,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,24.0,-6000000.0,0.0,0.2,0,0.03,300000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,0.0,0.0,0.05,0.0,0.001,0.0,1.0,200.0,0.0225,854000000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,450000000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_20n.pkl',0.03,0.0,0.03,0.48,0.032,4.9999999999999996e-06,0,1.3,0.0,500.0,0.174746,0.0,100000.0,0.0
25,25,2025/10/12 22:47:09,1088300000.0,0.3,83506780.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.7,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,25.0,-6000000.0,0.0,0.2,0,0.03,766000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,1.0,0.0,0.05,0.0,0.04,0.0,1.0,200.0,0.0225,1010900000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,605500000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_20n.pkl',0.03,0.0,0.03,0.48,0.032,9.999999999999999e-06,0,1.3,0.0,610.0,0.174746,0.0,100000.0,0.0
26,26,2025/10/12 22:47:26,932600000.0,0.3,228200000.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.0,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,26.0,-6000000.0,0.0,0.2,0,0.03,300000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,0.0,0.0,0.05,0.0,0.001,0.0,1.0,200.0,0.0225,854000000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,450000000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_20p.pkl',0.03,0.0,0.03,0.48,0.032,4.9999999999999996e-06,0,1.3,0.0,500.0,0.174746,0.0,100000.0,0.0
27,27,2025/10/12 22:47:41,1088300000.0,0.3,83506780.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.7,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,27.0,-6000000.0,0.0,0.2,0,0.03,766000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,1.0,0.0,0.05,0.0,0.04,0.0,1.0,200.0,0.0225,1010900000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,605500000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_20p.pkl',0.03,0.0,0.03,0.48,0.032,9.999999999999999e-06,0,1.3,0.0,610.0,0.174746,0.0,100000.0,0.0
28,28,2025/10/12 22:47:57,932600000.0,0.3,228200000.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.0,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,28.0,-6000000.0,0.0,0.2,0,0.03,300000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,0.0,0.0,0.05,0.0,0.001,0.0,1.0,200.0,0.0225,854000000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,450000000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_4n.pkl',0.03,0.0,0.03,0.48,0.032,4.9999999999999996e-06,0,1.3,0.0,500.0,0.174746,0.0,100000.0,0.0
29,29,2025/10/12 22:48:13,1088300000.0,0.3,83506780.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.7,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,29.0,-6000000.0,0.0,0.2,0,0.03,766000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,1.0,0.0,0.05,0.0,0.04,0.0,1.0,200.0,0.0225,1010900000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,605500000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_4n.pkl',0.03,0.0,0.03,0.48,0.032,9.999999999999999e-06,0,1.3,0.0,610.0,0.174746,0.0,100000.0,0.0
30,30,2025/10/12 22:48:29,932600000.0,0.3,228200000.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.0,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,30.0,-6000000.0,0.0,0.2,0,0.03,300000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,0.0,0.0,0.05,0.0,0.001,0.0,1.0,200.0,0.0225,854000000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,450000000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_4p.pkl',0.03,0.0,0.03,0.48,0.032,4.9999999999999996e-06,0,1.3,0.0,500.0,0.174746,0.0,100000.0,0.0
31,31,2025/10/12 22:48:45,1088300000.0,0.3,83506780.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.7,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,31.000000000000004,-6000000.0,0.0,0.2,0,0.03,766000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,1.0,0.0,0.05,0.0,0.04,0.0,1.0,200.0,0.0225,1010900000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,605500000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_4p.pkl',0.03,0.0,0.03,0.48,0.032,9.999999999999999e-06,0,1.3,0.0,610.0,0.174746,0.0,100000.0,0.0
32,32,2025/10/12 22:49:01,932600000.0,0.3,228200000.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.0,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,32.0,-6000000.0,0.0,0.2,0,0.03,300000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,0.0,0.0,0.05,0.0,0.001,0.0,1.0,200.0,0.0225,854000000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,450000000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_6n.pkl',0.03,0.0,0.03,0.48,0.032,4.9999999999999996e-06,0,1.3,0.0,500.0,0.174746,0.0,100000.0,0.0
33,33,2025/10/12 22:49:17,1088300000.0,0.3,83506780.0,0.0,0.1634945,2.5,0.018000000000000002,2.9999999999999997e-05,200.0,1.5,0.02,0.005,0.7,0.007,0.02,0.0,773000000.0,0.0,0.01125,0,620000000.0,-1.4999999999999999e-05,0.0225,550.0,0.1,33.0,-6000000.0,0.0,0.2,0,0.03,766000000.0,10.0,0.03,590.0,0.1,0.875,0.0,0.014,0.78,0.0225,1.0,0.0,0.05,0.0,0.04,0.0,1.0,200.0,0.0225,1010900000.0,0.0,0,0.03,0.975,93.0,0.0032,0.00025,9.999999999999999e-06,0.01,0.0,0.0,605500000.0,0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.0,0.0,0,1.0,0.0,b'251007_dmd0_iterative_compensation_pinning_6n.pkl',0.03,0.0,0.03,0.48,0.032,9.999999999999999e-06,0,1.3,0.0,610.0,0.174746,0.0,100000.0,0.0
